course_id,user_id,rating
2088,1008,5
2088,1009,4
2088,1010,4
2088,1011,3
2088,1012,0
2088,1013,3
2088,1014,4
2088,1015,5
2088,1016,5
2088,1017,4
2088,1018,4
2088,1019,5
2088,1020,5
2089,1001,4
2089,1002,4
2089,1003,4
2089,1004,3
2089,1005,5
2089,1006,3
2089,1007,3
2089,1008,3
2089,1009,4
2089,1010,3
2089,1011,4
2089,1012,0
2089,1013,4
2089,1014,4
2089,1015,4
2089,1016,4
2089,1017,3
2089,1018,4
2089,1019,4
2089,1020,3
2090,1001,4
2090,1002,5
2090,1003,4
2090,1004,4
2090,1005,4
2090,1006,5
2090,1007,4
2090,1008,4
2090,1009,2
2090,1010,5
2090,1011,5
2090,1012,4
2090,1013,2
2090,1014,3
2090,1015,4
2090,1016,3
2090,1017,5
2090,1018,4
2090,1019,3
2090,1020,4
2091,1001,0
2091,1002,0
2091,1003,2
2091,1004,4
2091,1005,1
2091,1006,3
2091,1007,5
2091,1008,4
2091,1009,1
2091,1010,2
2091,1011,0
2091,1012,0
2091,1013,2
2091,1014,1
2091,1015,3
2091,1016,5
2091,1017,4
2091,1018,1
2091,1019,2
2091,1020,3
2092,1001,3
2092,1002,1
2092,1003,2
2092,1004,5
2092,1005,4
2092,1006,3
2092,1007,4
2092,1008,5
2092,1009,4
2092,1010,0
2092,1011,0
2092,1012,0
2092,1013,1
2092,1014,2
2092,1015,3
2092,1016,4
2092,1017,5
2092,1018,0
2092,1019,0
2092,1020,0
2093,1001,1
2093,1002,4
2093,1003,5
2093,1004,3
2093,1005,2
2093,1006,5
2093,1007,0
2093,1008,3
2093,1009,5
2093,1010,4
2093,1011,0
2093,1012,2
2093,1013,4
2093,1014,3
2093,1015,5
2093,1016,4
2093,1017,2
2093,1018,5
2093,1019,4
2093,1020,4
2094,1001,5
2094,1002,4
2094,1003,5
2094,1004,2
2094,1005,5
2094,1006,2
2094,1007,4
2094,1008,4
2094,1009,3
2094,1010,3
2094,1011,2
2094,1012,4
2094,1013,3
2094,1014,1
2094,1015,2
2094,1016,3
2094,1017,4
2094,1018,0
2094,1019,4
2094,1020,4
2095,1001,3
2095,1002,0
2095,1003,4
2095,1004,4
2095,1005,5
2095,1006,2
2095,1007,4
2095,1008,5
2095,1009,1
2095,1010,2
2095,1011,0
2095,1012,4
2095,1013,3
2095,1014,2
2095,1015,5
2095,1016,0
2095,1017,4
2095,1018,2
2095,1019,4
2095,1020,0
2096,1001,4
2096,1002,2
2096,1003,5
2096,1004,2
2096,1005,0
2096,1006,5
2096,1007,3
2096,1008,2
2096,1009,0
2096,1010,1
2096,1011,3
2096,1012,4
2096,1013,5
2096,1014,2
2096,1015,4
2096,1016,2
2096,1017,3
2096,1018,0
2096,1019,0
2096,1020,5
2097,1001,5
2097,1002,5
2097,1003,4
2097,1004,5
2097,1005,0
2097,1006,3
2097,1007,4
2097,1008,4
2097,1009,5
2097,1010,5
2097,1011,3
2097,1012,4
2097,1013,3
2097,1014,4
2097,1015,3
2097,1016,5
2097,1017,3
2097,1018,5
2097,1019,5
2097,1020,4
2098,1001,5
2098,1002,3
2098,1003,3
2098,1004,4
2098,1005,3
2098,1006,3
2098,1007,4
2098,1008,5
2098,1009,0
2098,1010,4
2098,1011,5
2098,1012,3
2098,1013,4
2098,1014,2
2098,1015,5
2098,1016,5
2098,1017,5
2098,1018,4
2098,1019,4
2098,1020,0
2099,1001,4
2099,1002,5
2099,1003,4
2099,1004,5
2099,1005,5
2099,1006,5
2099,1007,3
2099,1008,4
2099,1009,5
2099,1010,3
2099,1011,4
2099,1012,4
2099,1013,4
2099,1014,3
2099,1015,4
2099,1016,4
2099,1017,5
2099,1018,4
2099,1019,5
2099,1020,0
2100,1001,0
2100,1002,0
2100,1003,2
2100,1004,4
2100,1005,1
2100,1006,3
2100,1007,5
2100,1008,4
2100,1009,1
2100,1010,2
2100,1011,0
2100,1012,0
2100,1013,2
2100,1014,1
2100,1015,3
2100,1016,5
2100,1017,4
2100,1018,1
2100,1019,2
2100,1020,3
2101,1001,3
2101,1002,1
2101,1003,2
2101,1004,5
2101,1005,4
2101,1006,3
2101,1007,4
2101,1008,5
2101,1009,4
2101,1010,0
2101,1011,0
2101,1012,0
2101,1013,1
2101,1014,2
2101,1015,3
2101,1016,4
2101,1017,5
2101,1018,0
2101,1019,0
2101,1020,0
2102,1001,3
2102,1002,4
2102,1003,5
2102,1004,4
2102,1005,3
2102,1006,5
2102,1007,4
2102,1008,5
2102,1009,4
2102,1010,3
2102,1011,2
2102,1012,1
2102,1013,2
2102,1014,3
2102,1015,4
2102,1016,5
2102,1017,3
2102,1018,4
2102,1019,5
2102,1020,0
2103,1001,4
2103,1002,4
2103,1003,5
2103,1004,2
2103,1005,5
2103,1006,2
2103,1007,4
2103,1008,4
2103,1009,3
2103,1010,3
2103,1011,2
2103,1012,4
2103,1013,3
2103,1014,1
2103,1015,2
2103,1016,3
2103,1017,4
2103,1018,0
2103,1019,4
2103,1020,4
2104,1001,5
2104,1002,0
2104,1003,4
2104,1004,4
2104,1005,5
2104,1006,2
2104,1007,4
2104,1008,5
2104,1009,1
2104,1010,2
2104,1011,0
2104,1012,4
2104,1013,3
2104,1014,2
2104,1015,5
2104,1016,0
2104,1017,4
2104,1018,2
2104,1019,4
2104,1020,0
2105,1001,4
2105,1002,2
2105,1003,5
2105,1004,2
2105,1005,0
2105,1006,5
2105,1007,3
2105,1008,2
2105,1009,0
2105,1010,1
2105,1011,3
2105,1012,4
2105,1013,5
2105,1014,2
2105,1015,4
2105,1016,2
2105,1017,3
2105,1018,0
2105,1019,0
2105,1020,5
2106,1001,0
2106,1002,0
2106,1003,2
2106,1004,4
2106,1005,1
2106,1006,3
2106,1007,5
2106,1008,4
2106,1009,1
2106,1010,2
2106,1011,0
2106,1012,0
2106,1013,2
2106,1014,1
2106,1015,3
2106,1016,5
2106,1017,4
2106,1018,1
2106,1019,2
2106,1020,3
2107,1001,3
2107,1002,1
2107,1003,2
2107,1004,5
2107,1005,4
2107,1006,3
2107,1007,4
2107,1008,5
2107,1009,4
2107,1010,0
2107,1011,0
2107,1012,0
2107,1013,1
2107,1014,2
2107,1015,3
2107,1016,4
2107,1017,5
2107,1018,0
2107,1019,0
2107,1020,0
2108,1001,4
2108,1002,3
2108,1003,2
2108,1004,5
2108,1005,2
2108,1006,1
2108,1007,4
2108,1008,3
2108,1009,4
2108,1010,0
2108,1011,3
2108,1012,5
2108,1013,3
2108,1014,4
2108,1015,2
2108,1016,3
2108,1017,4
2108,1018,4
2108,1019,4
2108,1020,5
2109,1001,5
2109,1002,4
2109,1003,5
2109,1004,5
2109,1005,4
2109,1006,0
2109,1007,0
2109,1008,4
2109,1009,4
2109,1010,5
2109,1011,5
2109,1012,2
2109,1013,3
2109,1014,4
2109,1015,5
2109,1016,3
2109,1017,4
2109,1018,3
2109,1019,4
2109,1020,5
2110,1001,4
2110,1002,5
2110,1003,4
2110,1004,3
2110,1005,2
2110,1006,4
2110,1007,5
2110,1008,2
2110,1009,5
2110,1010,4
2110,1011,5
2110,1012,3
2110,1013,4
2110,1014,3
2110,1015,0
2110,1016,5
2110,1017,4
2110,1018,4
2110,1019,3
2110,1020,5
2111,1001,3
2111,1002,2
2111,1003,5
2111,1004,2
2111,1005,0
2111,1006,5
2111,1007,3
2111,1008,2
2111,1009,0
2111,1010,1
2111,1011,3
2111,1012,4
2111,1013,5
2111,1014,2
2111,1015,4
2111,1016,2
2111,1017,3
2111,1018,0
2111,1019,0
2111,1020,5
2112,1001,5
2112,1002,0
2112,1003,0
2112,1004,2
2112,1005,4
2112,1006,1
2112,1007,3
2112,1008,5
2112,1009,4
2112,1010,1
2112,1011,2
2112,1012,0
2112,1013,0
2112,1014,2
2112,1015,1
2112,1016,3
2112,1017,5
2112,1018,4
2112,1019,1
2112,1020,2
2113,1001,3
2113,1002,4
2113,1003,5
2113,1004,4
2113,1005,3
2113,1006,4
2113,1007,5
2113,1008,3
2113,1009,5
2113,1010,4
2113,1011,3
2113,1012,4
2113,1013,2
2113,1014,3
2113,1015,4
2113,1016,5
2113,1017,1
2113,1018,2
2113,1019,3
2113,1020,4
2114,1001,4
2114,1002,3
2114,1003,4
2114,1004,5
2114,1005,3
2114,1006,4
2114,1007,2
2114,1008,3
2114,1009,4
2114,1010,5
2114,1011,4
2114,1012,3
2114,1013,4
2114,1014,4
2114,1015,3
2114,1016,5
2114,1017,3
2114,1018,4
2114,1019,3
2114,1020,4
2115,1001,3
2115,1002,4
2115,1003,4
2115,1004,3
2115,1005,4
2115,1006,5
2115,1007,4
2115,1008,3
2115,1009,4
2115,1010,5
2115,1011,4
2115,1012,3
2115,1013,2
2115,1014,3
2115,1015,2
2115,1016,3
2115,1017,4
2115,1018,3
2115,1019,5
2115,1020,4
2116,1001,0
2116,1002,0
2116,1003,2
2116,1004,4
2116,1005,1
2116,1006,3
2116,1007,5
2116,1008,4
2116,1009,1
2116,1010,2
2116,1011,0
2116,1012,0
2116,1013,2
2116,1014,1
2116,1015,3
2116,1016,5
2116,1017,4
2116,1018,1
2116,1019,2
2116,1020,3
2117,1001,3
2117,1002,1
2117,1003,2
2117,1004,5
2117,1005,4
2117,1006,3
2117,1007,4
2117,1008,5
2117,1009,4
2117,1010,0
2117,1011,0
2117,1012,0
2117,1013,1
2117,1014,2
2117,1015,3
2117,1016,4
2117,1017,5
2117,1018,0
2117,1019,0
2117,1020,0
2118,1001,4
2118,1002,3
2118,1003,5
2118,1004,4
2118,1005,3
2118,1006,4
2118,1007,3
2118,1008,4
2118,1009,5
2118,1010,4
2118,1011,4
2118,1012,3
2118,1013,4
2118,1014,5
2118,1015,3
2118,1016,5
2118,1017,0
2118,1018,5
2118,1019,5
2118,1020,5
2119,1001,3
2119,1002,4
2119,1003,5
2119,1004,2
2119,1005,5
2119,1006,2
2119,1007,4
2119,1008,4
2119,1009,3
2119,1010,3
2119,1011,2
2119,1012,4
2119,1013,3
2119,1014,1
2119,1015,2
2119,1016,3
2119,1017,4
2119,1018,0
2119,1019,4
2119,1020,4
2120,1001,4
2120,1002,0
2120,1003,4
2120,1004,4
2120,1005,5
2120,1006,2
2120,1007,4
2120,1008,5
2120,1009,1
2120,1010,2
2120,1011,0
2120,1012,4
2120,1013,3
2120,1014,2
2120,1015,5
2120,1016,0
2120,1017,4
2120,1018,2
2120,1019,4
2120,1020,0
2121,1001,5
2121,1002,2
2121,1003,5
2121,1004,2
2121,1005,0
2121,1006,5
2121,1007,3
2121,1008,2
2121,1009,0
2121,1010,1
2121,1011,3
2121,1012,4
2121,1013,5
2121,1014,2
2121,1015,4
2121,1016,2
2121,1017,3
2121,1018,0
2121,1019,0
2121,1020,5
2122,1001,5
2122,1002,5
2122,1003,2
2122,1004,3
2122,1005,4
2122,1006,5
2122,1007,3
2122,1008,2
2122,1009,3
2122,1010,4
2122,1011,5
2122,1012,2
2122,1013,1
2122,1014,2
2122,1015,3
2122,1016,4
2122,1017,5
2122,1018,2
2122,1019,3
2122,1020,4
2123,1001,5
2123,1002,3
2123,1003,4
2123,1004,2
2123,1005,3
2123,1006,1
2123,1007,2
2123,1008,3
2123,1009,4
2123,1010,5
2123,1011,5
2123,1012,4
2123,1013,5
2123,1014,3
2123,1015,2
2123,1016,0
2123,1017,3
2123,1018,4
2123,1019,3
2123,1020,4
2124,1001,0
2124,1002,3
2124,1003,1
2124,1004,0
2124,1005,2
2124,1006,1
2124,1007,0
2124,1008,0
2124,1009,0
2124,1010,0
2124,1011,3
2124,1012,0
2124,1013,0
2124,1014,4
2124,1015,1
2124,1016,0
2124,1017,2
2124,1018,0
2124,1019,1
2124,1020,4
2125,1001,0
2125,1002,5
2125,1003,0
2125,1004,2
2125,1005,1
2125,1006,0
2125,1007,4
2125,1008,5
2125,1009,0
2125,1010,1
2125,1011,0
2125,1012,3
2125,1013,2
2125,1014,0
2125,1015,5
2125,1016,2
2125,1017,0
2125,1018,3
2125,1019,0
2125,1020,3
2126,1001,3
2126,1002,1
2126,1003,3
2126,1004,0
2126,1005,2
2126,1006,3
2126,1007,1
2126,1008,4
2126,1009,5
2126,1010,4
2126,1011,1
2126,1012,0
2126,1013,3
2126,1014,2
2126,1015,4
2126,1016,2
2126,1017,3
2126,1018,4
2126,1019,3
2126,1020,4
2127,1001,2
2127,1002,4
2127,1003,5
2127,1004,3
2127,1005,3
2127,1006,2
2127,1007,0
2127,1008,4
2127,1009,2
2127,1010,2
2127,1011,4
2127,1012,3
2127,1013,5
2127,1014,2
2127,1015,3
2127,1016,1
2127,1017,3
2127,1018,2
2127,1019,3
2127,1020,4
2128,1001,5
2128,1002,4
2128,1003,2
2128,1004,0
2128,1005,1
2128,1006,2
2128,1007,4
2128,1008,3
2128,1009,3
2128,1010,5
2128,1011,1
2128,1012,2
2128,1013,3
2128,1014,0
2128,1015,5
2128,1016,0
2128,1017,0
2128,1018,0
2128,1019,2
2128,1020,3
2129,1001,0
2129,1002,5
2129,1003,2
2129,1004,0
2129,1005,1
2129,1006,0
2129,1007,0
2129,1008,0
2129,1009,0
2129,1010,0
2129,1011,0
2129,1012,0
2129,1013,0
2129,1014,0
2129,1015,0
2129,1016,0
2129,1017,0
2129,1018,0
2129,1019,0
2129,1020,0
2130,1001,0
2130,1002,0
2130,1003,2
2130,1004,4
2130,1005,1
2130,1006,3
2130,1007,5
2130,1008,4
2130,1009,1
2130,1010,2
2130,1011,0
2130,1012,0
2130,1013,2
2130,1014,1
2130,1015,3
2130,1016,5
2130,1017,4
2130,1018,1
2130,1019,2
2130,1020,3
2131,1001,3
2131,1002,1
2131,1003,2
2131,1004,5
2131,1005,4
2131,1006,3
2131,1007,4
2131,1008,5
2131,1009,4
2131,1010,0
2131,1011,0
2131,1012,0
2131,1013,1
2131,1014,2
2131,1015,3
2131,1016,4
2131,1017,5
2131,1018,0
2131,1019,0
2131,1020,0
2132,1001,1
2132,1002,2
2132,1003,3
2132,1004,0
2132,1005,0
2132,1006,0
2132,1007,0
2132,1008,0
2132,1009,0
2132,1010,0
2132,1011,0
2132,1012,0
2132,1013,0
2132,1014,0
2132,1015,0
2132,1016,0
2132,1017,0
2132,1018,0
2132,1019,0
2132,1020,0
2133,1001,0
2133,1002,4
2133,1003,5
2133,1004,2
2133,1005,5
2133,1006,2
2133,1007,4
2133,1008,4
2133,1009,3
2133,1010,3
2133,1011,2
2133,1012,4
2133,1013,3
2133,1014,1
2133,1015,2
2133,1016,3
2133,1017,4
2133,1018,0
2133,1019,4
2133,1020,4
2134,1001,0
2134,1002,0
2134,1003,4
2134,1004,4
2134,1005,5
2134,1006,2
2134,1007,4
2134,1008,5
2134,1009,1
2134,1010,2
2134,1011,0
2134,1012,4
2134,1013,3
2134,1014,2
2134,1015,5
2134,1016,0
2134,1017,4
2134,1018,2
2134,1019,4
2134,1020,0
2135,1001,0
2135,1002,2
2135,1003,5
2135,1004,2
2135,1005,0
2135,1006,5
2135,1007,3
2135,1008,2
2135,1009,0
2135,1010,1
2135,1011,3
2135,1012,4
2135,1013,5
2135,1014,2
2135,1015,4
2135,1016,2
2135,1017,3
2135,1018,0
2135,1019,0
2135,1020,5
2136,1001,0
2136,1002,0
2136,1003,2
2136,1004,4
2136,1005,1
2136,1006,3
2136,1007,5
2136,1008,4
2136,1009,1
2136,1010,2
2136,1011,0
2136,1012,0
2136,1013,2
2136,1014,1
2136,1015,3
2136,1016,5
2136,1017,4
2136,1018,1
2136,1019,2
2136,1020,3
2137,1001,3
2137,1002,1
2137,1003,2
2137,1004,5
2137,1005,4
2137,1006,3
2137,1007,4
2137,1008,5
2137,1009,4
2137,1010,0
2137,1011,0
2137,1012,0
2137,1013,1
2137,1014,2
2137,1015,3
2137,1016,4
2137,1017,5
2137,1018,0
2137,1019,0
2137,1020,0
2138,1001,3
2138,1002,1
2138,1003,0
2138,1004,2
2138,1005,1
2138,1006,0
2138,1007,0
2138,1008,0
2138,1009,0
2138,1010,3
2138,1011,0
2138,1012,0
2138,1013,4
2138,1014,1
2138,1015,0
2138,1016,2
2138,1017,0
2138,1018,1
2138,1019,2
2138,1020,0
2139,1001,5
2139,1002,0
2139,1003,2
2139,1004,1
2139,1005,0
2139,1006,4
2139,1007,5
2139,1008,0
2139,1009,1
2139,1010,0
2139,1011,3
2139,1012,2
2139,1013,0
2139,1014,5
2139,1015,2
2139,1016,0
2139,1017,3
2139,1018,0
2139,1019,5
2139,1020,0
2140,1001,4
2140,1002,3
2140,1003,4
2140,1004,5
2140,1005,4
2140,1006,4
2140,1007,0
2140,1008,5
2140,1009,3
2140,1010,4
2140,1011,2
2140,1012,4
2140,1013,3
2140,1014,4
2140,1015,5
2140,1016,4
2140,1017,4
2140,1018,2
2140,1019,3
2140,1020,4
2141,1001,0
2141,1002,0
2141,1003,0
2141,1004,0
2141,1005,0
2141,1006,3
2141,1007,5
2141,1008,5
2141,1009,3
2141,1010,4
2141,1011,2
2141,1012,1
2141,1013,4
2141,1014,5
2141,1015,3
2141,1016,5
2141,1017,5
2141,1018,3
2141,1019,4
2141,1020,5
2142,1001,5
2142,1002,3
2142,1003,1
2142,1004,0
2142,1005,2
2142,1006,1
2142,1007,0
2142,1008,0
2142,1009,0
2142,1010,0
2142,1011,3
2142,1012,0
2142,1013,0
2142,1014,4
2142,1015,1
2142,1016,0
2142,1017,2
2142,1018,0
2142,1019,1
2142,1020,4
2143,1001,4
2143,1002,5
2143,1003,0
2143,1004,2
2143,1005,1
2143,1006,0
2143,1007,4
2143,1008,5
2143,1009,0
2143,1010,1
2143,1011,0
2143,1012,3
2143,1013,2
2143,1014,0
2143,1015,5
2143,1016,2
2143,1017,0
2143,1018,3
2143,1019,0
2143,1020,5
2144,1001,3
2144,1002,1
2144,1003,3
2144,1004,0
2144,1005,2
2144,1006,3
2144,1007,1
2144,1008,4
2144,1009,5
2144,1010,4
2144,1011,1
2144,1012,0
2144,1013,3
2144,1014,2
2144,1015,4
2144,1016,2
2144,1017,3
2144,1018,4
2144,1019,3
2144,1020,3
2145,1001,4
2145,1002,4
2145,1003,5
2145,1004,3
2145,1005,3
2145,1006,2
2145,1007,0
2145,1008,4
2145,1009,2
2145,1010,2
2145,1011,4
2145,1012,3
2145,1013,5
2145,1014,2
2145,1015,3
2145,1016,1
2145,1017,3
2145,1018,2
2145,1019,3
2145,1020,4
2146,1001,5
2146,1002,4
2146,1003,2
2146,1004,0
2146,1005,1
2146,1006,2
2146,1007,4
2146,1008,3
2146,1009,3
2146,1010,5
2146,1011,1
2146,1012,2
2146,1013,3
2146,1014,0
2146,1015,5
2146,1016,0
2146,1017,0
2146,1018,0
2146,1019,2
2146,1020,5
2147,1001,0
2147,1002,4
2147,1003,5
2147,1004,4
2147,1005,5
2147,1006,3
2147,1007,4
2147,1008,3
2147,1009,5
2147,1010,4
2147,1011,3
2147,1012,4
2147,1013,4
2147,1014,3
2147,1015,4
2147,1016,3
2147,1017,4
2147,1018,4
2147,1019,2
2147,1020,5
2148,1001,3
2148,1002,1
2148,1003,0
2148,1004,2
2148,1005,1
2148,1006,0
2148,1007,0
2148,1008,0
2148,1009,0
2148,1010,3
2148,1011,0
2148,1012,0
2148,1013,4
2148,1014,1
2148,1015,0
2148,1016,2
2148,1017,0
2148,1018,1
2148,1019,2
2148,1020,0
2149,1001,5
2149,1002,0
2149,1003,2
2149,1004,1
2149,1005,0
2149,1006,4
2149,1007,5
2149,1008,0
2149,1009,1
2149,1010,0
2149,1011,3
2149,1012,2
2149,1013,0
2149,1014,5
2149,1015,2
2149,1016,0
2149,1017,3
2149,1018,0
2149,1019,5
2149,1020,0
2150,1001,4
2150,1002,5
2150,1003,3
2150,1004,2
2150,1005,4
2150,1006,5
2150,1007,3
2150,1008,4
2150,1009,4
2150,1010,5
2150,1011,3
2150,1012,5
2150,1013,5
2150,1014,2
2150,1015,4
2150,1016,3
2150,1017,5
2150,1018,5
2150,1019,3
2150,1020,3
2151,1001,5
2151,1002,0
2151,1003,2
2151,1004,4
2151,1005,1
2151,1006,3
2151,1007,5
2151,1008,4
2151,1009,1
2151,1010,2
2151,1011,0
2151,1012,0
2151,1013,2
2151,1014,1
2151,1015,3
2151,1016,5
2151,1017,4
2151,1018,1
2151,1019,2
2151,1020,3
2152,1001,3
2152,1002,1
2152,1003,2
2152,1004,5
2152,1005,4
2152,1006,3
2152,1007,4
2152,1008,5
2152,1009,4
2152,1010,0
2152,1011,0
2152,1012,0
2152,1013,1
2152,1014,2
2152,1015,3
2152,1016,4
2152,1017,5
2152,1018,0
2152,1019,0
2152,1020,0
2153,1001,5
2153,1002,4
2153,1003,5
2153,1004,2
2153,1005,3
2153,1006,3
2153,1007,4
2153,1008,5
2153,1009,2
2153,1010,4
2153,1011,3
2153,1012,3
2153,1013,3
2153,1014,4
2153,1015,4
2153,1016,4
2153,1017,3
2153,1018,3
2153,1019,4
2153,1020,5
2154,1001,4
2154,1002,3
2154,1003,3
2154,1004,4
2154,1005,5
2154,1006,3
2154,1007,4
2154,1008,3
2154,1009,4
2154,1010,3
2154,1011,4
2154,1012,5
2154,1013,4
2154,1014,4
2154,1015,3
2154,1016,4
2154,1017,5
2154,1018,4
2154,1019,3
2154,1020,4
2155,1001,3
2155,1002,4
2155,1003,4
2155,1004,3
2155,1005,4
2155,1006,5
2155,1007,4
2155,1008,3
2155,1009,3
2155,1010,2
2155,1011,5
2155,1012,5
2155,1013,5
2155,1014,5
2155,1015,4
2155,1016,2
2155,1017,4
2155,1018,4
2155,1019,5
2155,1020,3
2156,1001,4
2156,1002,5
2156,1003,3
2156,1004,4
2156,1005,5
2156,1006,4
2156,1007,3
2156,1008,4
2156,1009,4
2156,1010,4
2156,1011,4
2156,1012,5
2156,1013,3
2156,1014,3
2156,1015,3
2156,1016,3
2156,1017,3
2156,1018,4
2156,1019,4
2156,1020,2
2157,1001,0
2157,1002,0
2157,1003,2
2157,1004,4
2157,1005,1
2157,1006,3
2157,1007,5
2157,1008,4
2157,1009,1
2157,1010,2
2157,1011,0
2157,1012,0
2157,1013,2
2157,1014,1
2157,1015,3
2157,1016,5
2157,1017,4
2157,1018,1
2157,1019,2
2157,1020,3
2158,1001,3
2158,1002,1
2158,1003,2
2158,1004,5
2158,1005,4
2158,1006,3
2158,1007,4
2158,1008,5
2158,1009,4
2158,1010,0
2158,1011,0
2158,1012,0
2158,1013,1
2158,1014,2
2158,1015,3
2158,1016,4
2158,1017,5
2158,1018,0
2158,1019,0
2158,1020,0
2159,1001,4
2159,1002,3
2159,1003,5
2159,1004,2
2159,1005,3
2159,1006,4
2159,1007,5
2159,1008,2
2159,1009,3
2159,1010,4
2159,1011,4
2159,1012,2
2159,1013,3
2159,1014,1
2159,1015,4
2159,1016,5
2159,1017,4
2159,1018,1
2159,1019,0
2159,1020,3
2160,1001,2
2160,1002,3
2160,1003,1
2160,1004,4
2160,1005,5
2160,1006,4
2160,1007,1
2160,1008,0
2160,1009,3
2160,1010,0
2160,1011,5
2160,1012,0
2160,1013,0
2160,1014,2
2160,1015,4
2160,1016,1
2160,1017,3
2160,1018,5
2160,1019,4
2160,1020,1
2161,1001,0
2161,1002,0
2161,1003,2
2161,1004,4
2161,1005,1
2161,1006,3
2161,1007,5
2161,1008,4
2161,1009,1
2161,1010,2
2161,1011,0
2161,1012,0
2161,1013,2
2161,1014,3
2161,1015,4
2161,1016,4
2161,1017,0
2161,1018,5
2161,1019,3
2161,1020,3
2162,1001,2
2162,1002,3
2162,1003,1
2162,1004,4
2162,1005,5
2162,1006,4
2162,1007,1
2162,1008,0
2162,1009,3
2162,1010,5
2162,1011,5
2162,1012,2
2162,1013,3
2162,1014,1
2162,1015,4
2162,1016,5
2162,1017,4
2162,1018,1
2162,1019,0
2162,1020,3
2163,1001,2
2163,1002,3
2163,1003,4
2163,1004,1
2163,1005,3
2163,1006,0
2163,1007,0
2163,1008,2
2163,1009,4
2163,1010,1
2163,1011,3
2163,1012,5
2163,1013,4
2163,1014,1
2163,1015,2
2163,1016,0
2163,1017,0
2163,1018,2
2163,1019,2
2163,1020,4
2164,1001,4
2164,1002,3
2164,1003,1
2164,1004,0
2164,1005,2
2164,1006,1
2164,1007,0
2164,1008,0
2164,1009,0
2164,1010,0
2164,1011,3
2164,1012,0
2164,1013,0
2164,1014,4
2164,1015,1
2164,1016,0
2164,1017,2
2164,1018,0
2164,1019,1
2164,1020,3
2165,1001,5
2165,1002,5
2165,1003,0
2165,1004,2
2165,1005,1
2165,1006,0
2165,1007,4
2165,1008,5
2165,1009,0
2165,1010,1
2165,1011,0
2165,1012,3
2165,1013,2
2165,1014,0
2165,1015,5
2165,1016,2
2165,1017,0
2165,1018,3
2165,1019,0
2165,1020,4
2166,1001,4
2166,1002,1
2166,1003,3
2166,1004,0
2166,1005,2
2166,1006,3
2166,1007,1
2166,1008,4
2166,1009,5
2166,1010,4
2166,1011,1
2166,1012,0
2166,1013,3
2166,1014,2
2166,1015,4
2166,1016,2
2166,1017,3
2166,1018,4
2166,1019,3
2166,1020,4
2167,1001,3
2167,1002,4
2167,1003,5
2167,1004,3
2167,1005,3
2167,1006,2
2167,1007,0
2167,1008,4
2167,1009,2
2167,1010,2
2167,1011,4
2167,1012,3
2167,1013,5
2167,1014,2
2167,1015,3
2167,1016,1
2167,1017,3
2167,1018,2
2167,1019,3
2167,1020,4
2168,1001,4
2168,1002,4
2168,1003,2
2168,1004,0
2168,1005,1
2168,1006,2
2168,1007,4
2168,1008,3
2168,1009,3
2168,1010,5
2168,1011,1
2168,1012,2
2168,1013,3
2168,1014,0
2168,1015,5
2168,1016,0
2168,1017,0
2168,1018,0
2168,1019,2
2168,1020,3
2169,1001,5
2169,1002,3
2169,1003,1
2169,1004,5
2169,1005,4
2169,1006,3
2169,1007,4
2169,1008,1
2169,1009,0
2169,1010,0
2169,1011,2
2169,1012,4
2169,1013,1
2169,1014,3
2169,1015,5
2169,1016,4
2169,1017,1
2169,1018,2
2169,1019,0
2169,1020,0
2170,1001,4
2170,1002,4
2170,1003,4
2170,1004,2
2170,1005,0
2170,1006,1
2170,1007,2
2170,1008,4
2170,1009,3
2170,1010,3
2170,1011,5
2170,1012,1
2170,1013,2
2170,1014,3
2170,1015,0
2170,1016,5
2170,1017,0
2170,1018,0
2170,1019,0
2170,1020,2
2171,1001,4
2171,1002,4
2171,1003,2
2171,1004,0
2171,1005,1
2171,1006,2
2171,1007,4
2171,1008,3
2171,1009,3
2171,1010,5
2171,1011,1
2171,1012,2
2171,1013,3
2171,1014,0
2171,1015,5
2171,1016,0
2171,1017,0
2171,1018,0
2171,1019,2
2171,1020,3
2172,1001,0
2172,1002,0
2172,1003,2
2172,1004,4
2172,1005,1
2172,1006,3
2172,1007,5
2172,1008,4
2172,1009,1
2172,1010,2
2172,1011,0
2172,1012,0
2172,1013,2
2172,1014,1
2172,1015,3
2172,1016,5
2172,1017,4
2172,1018,1
2172,1019,2
2172,1020,3
2173,1001,3
2173,1002,1
2173,1003,2
2173,1004,5
2173,1005,4
2173,1006,3
2173,1007,4
2173,1008,5
2173,1009,4
2173,1010,0
2173,1011,0
2173,1012,0
2173,1013,1
2173,1014,2
2173,1015,3
2173,1016,4
2173,1017,5
2173,1018,0
2173,1019,0
2173,1020,0
2174,1001,4
2174,1002,5
2174,1003,4
2174,1005,4
2174,1006,3
2174,1007,2
2174,1008,5
2174,1009,4
2174,1010,3
2174,1011,4
2174,1012,3
2174,1013,2
2174,1014,3
2174,1015,4
2174,1016,3
2174,1017,4
2174,1018,3
2174,1019,4
2174,1020,3
2175,1001,4
2175,1002,5
2175,1003,2
2175,1004,5
2175,1005,2
2175,1006,4
2175,1007,4
2175,1008,3
2175,1009,3
2175,1010,2
2175,1011,4
2175,1012,3
2175,1013,1
2175,1014,2
2175,1015,3
2175,1016,4
